plot,species,dbh_cm,count,browsed,stripped,broken
533,red oak,2.8,1,1,0,1
533,white oak,2.8,1,NA,0,0
533,white pine,2.5,1,0,0,0
533,white pine,2.5,1,0,0,0
533,white pine,4.6,1,0,0,0
534,red maple,NA,1,0,0,0
534,witch hazel,NA,5,0,0,0
534,chestnut,NA,2,0,0,0
534,hemlock,NA,1,0,0,0
534,red oak,NA,1,0,0,0
534,black birch,30.2,1,NA,0,0
534,black birch,37.9,1,NA,0,0
534,chestnut,3.4,1,0,0,0
534,hemlock,3.3,1,0,0,0
534,hemlock,5.1,1,NA,0,0
534,hemlock,33.7,1,0,0,0
534,red maple,2.6,1,0,0,0
534,red maple,3,1,0,0,0
534,red maple,3.7,1,0,0,0
534,red maple,20.8,1,NA,0,0
534,white pine,11.2,1,NA,0,0
534,white pine,26.6,1,NA,0,0
534,white pine,56.2,1,NA,0,0
534,white pine,59.4,1,NA,0,0
535,sugar maple,NA,3,0,0,0
535,winterberry,NA,2,1,0,0
535,winterberry,NA,2,NA,0,0
535,hemlock,NA,1,0,0,0
535,white pine,NA,2,0,0,0
535,black cherry,NA,1,1,0,0
535,black cherry,24,1,NA,0,0
535,hemlock,17,1,0,0,0
535,hemlock,20.1,1,0,0,0
535,musclewood,2.5,1,0,0,0
535,musclewood,2.5,1,NA,0,0
535,musclewood,3,1,0,0,0
535,musclewood,3,1,0,0,0
535,red maple,2.6,1,0,0,0
535,red maple,2.6,1,0,0,0
535,red maple,3.3,1,NA,0,0
535,red maple,3.8,1,NA,0,0
535,red maple,8.3,1,NA,0,0
535,red maple,27.6,1,NA,0,0
535,red maple,39.7,1,NA,0,0
535,white pine,2.7,1,0,0,0
535,white pine,3.3,1,0,0,0
535,white pine,3.4,1,0,0,0
535,white pine,3.5,1,0,0,0
535,white pine,3.7,1,0,0,0
535,white pine,5.7,1,0,0,0
535,white pine,10.7,1,NA,0,0
535,white pine,11.1,1,NA,0,0
535,white pine,11.5,1,NA,0,0
535,white pine,12.5,1,NA,0,0
535,white pine,27.1,1,NA,0,0
535,white pine,34.4,1,NA,0,0
535,white pine,34.7,1,NA,0,0
535,white pine,34.9,1,NA,0,0
535,white pine,48.1,1,NA,0,0
535,white pine,48.1,1,NA,0,0
535,yellow birch,3.7,1,0,0,0
535,yellow birch,7.7,1,NA,0,0
536,red maple,NA,5,0,0,0
536,red maple,NA,4,1,0,0
536,gray birch,6.4,1,1,0,0
536,red maple,2.5,1,0,0,0
536,red maple,2.6,1,0,0,0
536,red maple,3.4,1,1,0,0
536,red maple,4.2,1,0,0,0
536,red pine,5.9,1,0,0,0
536,white pine,2.5,1,0,0,0
536,white pine,3.1,1,0,0,0
536,white pine,3.2,1,0,0,0
536,white pine,3.3,1,0,0,0
536,white pine,3.3,1,0,0,0
536,white pine,3.5,1,0,0,0
536,white pine,3.5,1,0,0,0
536,white pine,3.7,1,0,0,0
536,white pine,8,1,0,0,0
538,black oak,25.7,1,NA,0,0
538,hemlock,10.2,1,0,0,0
538,hemlock,11.4,1,0,0,0
538,hickory,10.4,1,NA,0,0
538,red maple,4.1,1,0,0,0
538,red maple,5.2,1,0,0,0
538,red maple,7.4,1,0,0,0
538,red maple,9.4,1,NA,0,0
538,red maple,12.1,1,NA,0,0
538,red oak,21.3,1,NA,0,0
538,red oak,25.1,1,NA,0,0
538,red oak,31.9,1,NA,0,0
538,red oak,41.5,1,NA,0,0
538,white oak,11.9,1,0,0,0
538,white oak,24.2,1,NA,0,0
538,white oak,28.2,1,NA,0,0
538,white pine,12.5,1,NA,0,0
538,white pine,15.5,1,NA,0,0
538,white pine,15.8,1,NA,0,0
538,white pine,17.8,1,NA,0,0
538,white pine,18.7,1,NA,0,0
538,white pine,20.1,1,NA,0,0
538,white pine,36.2,1,NA,0,0
539,black cherry,NA,6,0,0,0
539,black cherry,NA,1,1,0,0
539,white ash,NA,1,0,0,0
539,red maple,NA,2,0,0,0
539,rubus,NA,8,0,0,0
539,winterberry,NA,1,0,0,0
539,black cherry,2.5,1,NA,0,0
539,black cherry,2.5,1,1,0,0
539,black cherry,2.6,1,1,0,0
539,black cherry,2.7,1,0,0,0
539,black cherry,2.7,1,0,0,0
539,black cherry,2.7,1,1,0,0
539,black cherry,2.9,1,NA,0,0
539,black cherry,2.9,1,0,0,0
539,black cherry,2.9,1,NA,0,0
539,black cherry,3,1,NA,0,0
539,black cherry,3,1,NA,0,0
539,black cherry,3.1,1,0,0,0
539,gray birch,3,1,0,0,0
539,gray birch,3.5,1,NA,0,0
539,gray birch,3.7,1,NA,0,0
539,gray birch,4.2,1,1,0,0
539,gray birch,7.5,1,0,0,0
539,red oak,2.9,1,0,0,0
539,white pine,3.1,1,0,0,0
540,red maple,NA,2,1,0,0
540,white pine,NA,2,0,0,0
540,black birch,3,1,1,0,0
540,black birch,3.2,1,1,0,0
540,black birch,3.6,1,NA,0,0
540,black birch,4.7,1,1,0,0
540,black birch,6.3,1,1,0,0
540,black birch,7.4,1,NA,0,0
540,black cherry,4.5,1,1,0,0
540,red maple,2.7,1,1,0,0
540,red maple,3.4,1,1,0,0
540,red maple,4.7,1,1,0,0
540,white pine,2.6,1,0,0,0
540,white pine,3.1,1,0,0,0
540,white pine,3.2,1,0,0,0
540,white pine,3.2,1,0,0,0
540,white pine,3.5,1,0,0,0
540,white pine,3.7,1,NA,0,0
540,white pine,4,1,0,0,0
540,white pine,4.2,1,0,0,0
540,white pine,4.2,1,0,0,0
540,white pine,4.3,1,0,0,0
540,white pine,4.3,1,0,0,0
540,white pine,4.4,1,0,0,0
540,white pine,4.8,1,0,0,0
540,white pine,5.2,1,0,0,0
540,white pine,5.2,1,0,0,0
540,white pine,5.5,1,0,0,0
540,white pine,5.7,1,0,0,0
540,white pine,6,1,0,0,0
540,white pine,6.3,1,0,0,0
540,white pine,6.5,1,0,0,0
540,white pine,6.8,1,0,0,0
540,white pine,7,1,0,0,0
540,whte pine,6,1,0,0,0
541,red maple,NA,3,0,0,0
541,red maple,NA,3,1,0,0
541,gray birch,NA,1,0,0,0
541,gray birch,NA,1,1,0,0
541,black birch,NA,2,0,0,0
541,high bush blueberry,NA,2,0,0,0
541,lyonia,NA,3,0,0,0
541,black birch,NA,1,1,0,0
541,black birch,2.8,1,1,0,0
541,black birch,2.8,1,1,0,0
541,black birch,3,1,1,0,0
541,black birch,3.1,1,NA,0,0
541,black birch,3.2,1,1,0,0
541,black birch,3.7,1,NA,0,0
541,black birch,4.7,1,1,0,0
541,black birch,6.1,1,1,0,0
541,black birch,9.6,1,1,0,0
541,gray birch,2.7,1,0,0,0
541,red maple,2.5,1,1,0,0
541,red maple,2.8,1,1,0,0
541,red maple,2.8,1,1,0,0
541,red maple,3,1,1,0,0
541,red maple,3,1,1,0,0
541,red maple,3.1,1,1,0,0
541,red maple,4.3,1,0,0,0
541,red maple,5.3,1,1,0,0
