"","plot","species","dbh_cm","count","Interaction.name","Interaction"
"10096","493","sugar maple",20.1,1,"browsed",NA
"10097","493","sugar maple",20.1,1,"stripped",0
"10098","493","sugar maple",20.1,1,"broken",0
"10099","493","sugar maple",36,1,"browsed",NA
"10100","493","sugar maple",36,1,"stripped",0
"10101","493","sugar maple",36,1,"broken",0
"10102","493","sugar maple",41.1,1,"browsed",NA
"10103","493","sugar maple",41.1,1,"stripped",0
"10104","493","sugar maple",41.1,1,"broken",0
"10105","493","sugar maple",48.1,1,"browsed",NA
"10106","493","sugar maple",48.1,1,"stripped",0
"10107","493","sugar maple",48.1,1,"broken",0
"10108","493","white pine",3.5,1,"browsed",1
"10109","493","white pine",3.5,1,"stripped",0
"10110","493","white pine",3.5,1,"broken",0
"10111","494","white pine",NA,6,"browsed",0
"10112","494","white pine",NA,6,"stripped",0
"10113","494","white pine",NA,6,"broken",0
"10114","494","black birch",4.8,1,"browsed",0
"10115","494","black birch",4.8,1,"stripped",0
"10116","494","black birch",4.8,1,"broken",0
"10117","494","black birch",8.9,1,"browsed",NA
"10118","494","black birch",8.9,1,"stripped",0
"10119","494","black birch",8.9,1,"broken",0
"10120","494","musclewood",2.9,1,"browsed",NA
"10121","494","musclewood",2.9,1,"stripped",0
"10122","494","musclewood",2.9,1,"broken",0
"10123","494","musclewood",4.5,1,"browsed",NA
"10124","494","musclewood",4.5,1,"stripped",0
"10125","494","musclewood",4.5,1,"broken",0
"10126","494","musclewood",4.8,1,"browsed",0
"10127","494","musclewood",4.8,1,"stripped",0
"10128","494","musclewood",4.8,1,"broken",0
"10129","494","musclewood",7.6,1,"browsed",NA
"10130","494","musclewood",7.6,1,"stripped",0
"10131","494","musclewood",7.6,1,"broken",0
"10132","494","shagbark hickory",32.2,1,"browsed",NA
"10133","494","shagbark hickory",32.2,1,"stripped",0
"10134","494","shagbark hickory",32.2,1,"broken",0
"10135","494","sugar maple",2.7,1,"browsed",0
"10136","494","sugar maple",2.7,1,"stripped",0
"10137","494","sugar maple",2.7,1,"broken",0
"10138","494","sugar maple",4.1,1,"browsed",0
"10139","494","sugar maple",4.1,1,"stripped",0
"10140","494","sugar maple",4.1,1,"broken",0
"10141","494","sugar maple",4.1,1,"browsed",0
"10142","494","sugar maple",4.1,1,"stripped",0
"10143","494","sugar maple",4.1,1,"broken",0
"10144","494","sugar maple",4.5,1,"browsed",0
"10145","494","sugar maple",4.5,1,"stripped",0
"10146","494","sugar maple",4.5,1,"broken",0
"10147","494","sugar maple",6.4,1,"browsed",NA
"10148","494","sugar maple",6.4,1,"stripped",0
"10149","494","sugar maple",6.4,1,"broken",0
"10150","494","sugar maple",6.7,1,"browsed",NA
"10151","494","sugar maple",6.7,1,"stripped",0
"10152","494","sugar maple",6.7,1,"broken",0
"10153","494","sugar maple",7,1,"browsed",0
"10154","494","sugar maple",7,1,"stripped",0
"10155","494","sugar maple",7,1,"broken",0
"10156","494","sugar maple",7.6,1,"browsed",0
"10157","494","sugar maple",7.6,1,"stripped",0
"10158","494","sugar maple",7.6,1,"broken",0
"10159","494","sugar maple",13.1,1,"browsed",NA
"10160","494","sugar maple",13.1,1,"stripped",0
"10161","494","sugar maple",13.1,1,"broken",0
"10162","494","sugar maple",14.6,1,"browsed",NA
"10163","494","sugar maple",14.6,1,"stripped",0
"10164","494","sugar maple",14.6,1,"broken",0
"10165","494","sugar maple",19.4,1,"browsed",NA
"10166","494","sugar maple",19.4,1,"stripped",0
"10167","494","sugar maple",19.4,1,"broken",0
"10168","494","sugar maple",25.2,1,"browsed",NA
"10169","494","sugar maple",25.2,1,"stripped",0
"10170","494","sugar maple",25.2,1,"broken",0
"10171","494","sugar maple",32.8,1,"browsed",NA
"10172","494","sugar maple",32.8,1,"stripped",0
"10173","494","sugar maple",32.8,1,"broken",0
"10174","494","white ash",28.7,1,"browsed",NA
"10175","494","white ash",28.7,1,"stripped",0
"10176","494","white ash",28.7,1,"broken",0
"10177","494","white ash",38.9,1,"browsed",NA
"10178","494","white ash",38.9,1,"stripped",0
"10179","494","white ash",38.9,1,"broken",0
"10180","494","white pine",2.5,1,"browsed",0
"10181","494","white pine",2.5,1,"stripped",0
"10182","494","white pine",2.5,1,"broken",0
"10183","494","white pine",2.7,1,"browsed",0
"10184","494","white pine",2.7,1,"stripped",0
"10185","494","white pine",2.7,1,"broken",0
"10186","494","white pine",2.9,1,"browsed",1
"10187","494","white pine",2.9,1,"stripped",0
"10188","494","white pine",2.9,1,"broken",0
"10189","494","white pine",3.2,1,"browsed",0
"10190","494","white pine",3.2,1,"stripped",0
"10191","494","white pine",3.2,1,"broken",0
"10192","494","white pine",15.3,1,"browsed",NA
"10193","494","white pine",15.3,1,"stripped",0
"10194","494","white pine",15.3,1,"broken",0
"10195","499","sugar maple",NA,1,"browsed",1
"10196","499","sugar maple",NA,1,"stripped",0
"10197","499","sugar maple",NA,1,"broken",0
"10198","499","black birch",2.9,1,"browsed",0
"10199","499","black birch",2.9,1,"stripped",0
"10200","499","black birch",2.9,1,"broken",0
"10201","499","black birch",3.4,1,"browsed",1
"10202","499","black birch",3.4,1,"stripped",0
"10203","499","black birch",3.4,1,"broken",0
"10204","499","black birch",3.7,1,"browsed",1
"10205","499","black birch",3.7,1,"stripped",0
"10206","499","black birch",3.7,1,"broken",0
"10207","499","black birch",4.4,1,"browsed",0
"10208","499","black birch",4.4,1,"stripped",0
"10209","499","black birch",4.4,1,"broken",0
"10210","499","sugar maple",2.7,1,"browsed",0
"10211","499","sugar maple",2.7,1,"stripped",0
"10212","499","sugar maple",2.7,1,"broken",0
"10213","499","sugar maple",2.7,1,"browsed",NA
"10214","499","sugar maple",2.7,1,"stripped",0
"10215","499","sugar maple",2.7,1,"broken",0
"10216","499","sugar maple",3.9,1,"browsed",1
"10217","499","sugar maple",3.9,1,"stripped",0
"10218","499","sugar maple",3.9,1,"broken",0
"10219","499","sugar maple",5.6,1,"browsed",1
"10220","499","sugar maple",5.6,1,"stripped",0
"10221","499","sugar maple",5.6,1,"broken",0
"10222","499","sugar maple",8.3,1,"browsed",0
"10223","499","sugar maple",8.3,1,"stripped",0
"10224","499","sugar maple",8.3,1,"broken",0
"10225","499","sugar maple",9.5,1,"browsed",NA
"10226","499","sugar maple",9.5,1,"stripped",0
"10227","499","sugar maple",9.5,1,"broken",0
"10228","499","sugar maple",12,1,"browsed",NA
"10229","499","sugar maple",12,1,"stripped",0
"10230","499","sugar maple",12,1,"broken",0
"10231","499","sugar maple",12.7,1,"browsed",NA
"10232","499","sugar maple",12.7,1,"stripped",0
"10233","499","sugar maple",12.7,1,"broken",0
"10234","499","sugar maple",13,1,"browsed",NA
"10235","499","sugar maple",13,1,"stripped",0
"10236","499","sugar maple",13,1,"broken",0
"10237","499","sugar maple",15.5,1,"browsed",NA
"10238","499","sugar maple",15.5,1,"stripped",0
"10239","499","sugar maple",15.5,1,"broken",0
"10240","499","sugar maple",19.1,1,"browsed",NA
"10241","499","sugar maple",19.1,1,"stripped",0
"10242","499","sugar maple",19.1,1,"broken",0
"10243","499","sugar maple",20.8,1,"browsed",NA
"10244","499","sugar maple",20.8,1,"stripped",0
"10245","499","sugar maple",20.8,1,"broken",0
"10246","499","sugar maple",35.9,1,"browsed",NA
"10247","499","sugar maple",35.9,1,"stripped",0
"10248","499","sugar maple",35.9,1,"broken",0
"10249","507","mountain laurel",NA,6,"browsed",0
"10250","507","mountain laurel",NA,6,"stripped",0
"10251","507","mountain laurel",NA,6,"broken",0
"10252","507","mountain laurel",NA,1,"browsed",1
"10253","507","mountain laurel",NA,1,"stripped",0
"10254","507","mountain laurel",NA,1,"broken",0
"10255","507","mountain laurel",NA,1,"browsed",NA
"10256","507","mountain laurel",NA,1,"stripped",0
"10257","507","mountain laurel",NA,1,"broken",0
"10258","507","beech",2.7,1,"browsed",1
"10259","507","beech",2.7,1,"stripped",0
"10260","507","beech",2.7,1,"broken",0
"10261","507","red maple",11.8,1,"browsed",NA
"10262","507","red maple",11.8,1,"stripped",0
"10263","507","red maple",11.8,1,"broken",0
"10264","507","red maple",18.3,1,"browsed",NA
"10265","507","red maple",18.3,1,"stripped",0
"10266","507","red maple",18.3,1,"broken",0
"10267","507","red maple",18.6,1,"browsed",NA
"10268","507","red maple",18.6,1,"stripped",0
"10269","507","red maple",18.6,1,"broken",0
"10270","507","white pine",15,1,"browsed",NA
"10271","507","white pine",15,1,"stripped",0
"10272","507","white pine",15,1,"broken",0
"10273","507","white pine",16.1,1,"browsed",NA
"10274","507","white pine",16.1,1,"stripped",0
"10275","507","white pine",16.1,1,"broken",0
"10276","507","white pine",16.3,1,"browsed",NA
"10277","507","white pine",16.3,1,"stripped",0
"10278","507","white pine",16.3,1,"broken",0
"10279","507","white pine",16.9,1,"browsed",NA
"10280","507","white pine",16.9,1,"stripped",0
"10281","507","white pine",16.9,1,"broken",0
"10282","507","white pine",17.3,1,"browsed",NA
"10283","507","white pine",17.3,1,"stripped",0
"10284","507","white pine",17.3,1,"broken",0
"10285","507","white pine",17.6,1,"browsed",NA
"10286","507","white pine",17.6,1,"stripped",0
"10287","507","white pine",17.6,1,"broken",0
"10288","507","white pine",18.5,1,"browsed",NA
"10289","507","white pine",18.5,1,"stripped",0
"10290","507","white pine",18.5,1,"broken",0
"10291","507","white pine",39.8,1,"browsed",NA
"10292","507","white pine",39.8,1,"stripped",0
"10293","507","white pine",39.8,1,"broken",0
"10294","507","white pine",45.2,1,"browsed",NA
"10295","507","white pine",45.2,1,"stripped",0
"10296","507","white pine",45.2,1,"broken",0
"10297","507","white pine",52.4,1,"browsed",NA
"10298","507","white pine",52.4,1,"stripped",0
"10299","507","white pine",52.4,1,"broken",0
"10300","507","white pine",54.4,1,"browsed",NA
"10301","507","white pine",54.4,1,"stripped",0
"10302","507","white pine",54.4,1,"broken",0
"10303","507","yellow birch",30.1,1,"browsed",NA
"10304","507","yellow birch",30.1,1,"stripped",0
"10305","507","yellow birch",30.1,1,"broken",0
"10306","509","white pine",NA,2,"browsed",1
"10307","509","white pine",NA,2,"stripped",0
"10308","509","white pine",NA,2,"broken",0
"10309","509","white pine",NA,4,"browsed",0
"10310","509","white pine",NA,4,"stripped",0
"10311","509","white pine",NA,4,"broken",0
"10312","509","beech",6.5,1,"browsed",0
"10313","509","beech",6.5,1,"stripped",0
"10314","509","beech",6.5,1,"broken",0
"10315","509","chestnut",2.8,1,"browsed",0
"10316","509","chestnut",2.8,1,"stripped",0
"10317","509","chestnut",2.8,1,"broken",0
"10318","509","chestnut",3.7,1,"browsed",0
"10319","509","chestnut",3.7,1,"stripped",0
"10320","509","chestnut",3.7,1,"broken",0
"10321","509","chestnut",3.8,1,"browsed",0
"10322","509","chestnut",3.8,1,"stripped",0
"10323","509","chestnut",3.8,1,"broken",0
"10324","509","chestnut",4.6,1,"browsed",1
"10325","509","chestnut",4.6,1,"stripped",0
"10326","509","chestnut",4.6,1,"broken",0
"10327","509","red maple",4.1,1,"browsed",1
"10328","509","red maple",4.1,1,"stripped",0
"10329","509","red maple",4.1,1,"broken",0
"10330","509","white oak",16.7,1,"browsed",NA
"10331","509","white oak",16.7,1,"stripped",0
"10332","509","white oak",16.7,1,"broken",0
"10333","509","white oak",21,1,"browsed",NA
"10334","509","white oak",21,1,"stripped",0
"10335","509","white oak",21,1,"broken",0
"10336","509","white oak",21.7,1,"browsed",NA
"10337","509","white oak",21.7,1,"stripped",0
"10338","509","white oak",21.7,1,"broken",0
"10339","509","white oak",24.9,1,"browsed",NA
"10340","509","white oak",24.9,1,"stripped",0
"10341","509","white oak",24.9,1,"broken",0
"10342","509","white oak",30.2,1,"browsed",NA
"10343","509","white oak",30.2,1,"stripped",0
"10344","509","white oak",30.2,1,"broken",0
"10345","509","white pine",2.7,1,"browsed",1
"10346","509","white pine",2.7,1,"stripped",0
"10347","509","white pine",2.7,1,"broken",0
"10348","509","white pine",2.7,1,"browsed",0
"10349","509","white pine",2.7,1,"stripped",0
"10350","509","white pine",2.7,1,"broken",0
"10351","509","white pine",2.9,1,"browsed",0
"10352","509","white pine",2.9,1,"stripped",0
"10353","509","white pine",2.9,1,"broken",0
"10354","509","white pine",2.9,1,"browsed",1
"10355","509","white pine",2.9,1,"stripped",0
"10356","509","white pine",2.9,1,"broken",0
"10357","509","white pine",3.2,1,"browsed",0
"10358","509","white pine",3.2,1,"stripped",0
"10359","509","white pine",3.2,1,"broken",0
"10360","509","white pine",3.3,1,"browsed",1
"10361","509","white pine",3.3,1,"stripped",0
"10362","509","white pine",3.3,1,"broken",0
"10363","509","white pine",3.6,1,"browsed",1
"10364","509","white pine",3.6,1,"stripped",0
"10365","509","white pine",3.6,1,"broken",0
"10366","509","white pine",3.6,1,"browsed",NA
"10367","509","white pine",3.6,1,"stripped",0
"10368","509","white pine",3.6,1,"broken",0
"10369","509","white pine",3.8,1,"browsed",0
"10370","509","white pine",3.8,1,"stripped",0
"10371","509","white pine",3.8,1,"broken",0
"10372","509","white pine",3.9,1,"browsed",0
"10373","509","white pine",3.9,1,"stripped",0
"10374","509","white pine",3.9,1,"broken",0
"10375","509","white pine",4.3,1,"browsed",0
"10376","509","white pine",4.3,1,"stripped",0
"10377","509","white pine",4.3,1,"broken",0
"10378","509","white pine",4.4,1,"browsed",0
"10379","509","white pine",4.4,1,"stripped",0
"10380","509","white pine",4.4,1,"broken",0
"10381","509","white pine",5.2,1,"browsed",0
"10382","509","white pine",5.2,1,"stripped",0
"10383","509","white pine",5.2,1,"broken",0
"10384","509","white pine",6.2,1,"browsed",0
"10385","509","white pine",6.2,1,"stripped",0
"10386","509","white pine",6.2,1,"broken",0
"10387","509","white pine",6.7,1,"browsed",0
"10388","509","white pine",6.7,1,"stripped",0
"10389","509","white pine",6.7,1,"broken",0
"10390","509","white pine",10.8,1,"browsed",NA
"10391","509","white pine",10.8,1,"stripped",0
"10392","509","white pine",10.8,1,"broken",0
"10393","509","white pine",14.5,1,"browsed",NA
"10394","509","white pine",14.5,1,"stripped",0
"10395","509","white pine",14.5,1,"broken",0
"10396","509","white pine",20.4,1,"browsed",NA
"10397","509","white pine",20.4,1,"stripped",0
"10398","509","white pine",20.4,1,"broken",0
"10399","509","white pine",23.1,1,"browsed",NA
"10400","509","white pine",23.1,1,"stripped",0
"10401","509","white pine",23.1,1,"broken",0
"10402","509","white pine",25,1,"browsed",NA
"10403","509","white pine",25,1,"stripped",0
"10404","509","white pine",25,1,"broken",0
"10405","509","white pine",37,1,"browsed",NA
"10406","509","white pine",37,1,"stripped",0
"10407","509","white pine",37,1,"broken",0
"10408","509","white pine",40.1,1,"browsed",NA
"10409","509","white pine",40.1,1,"stripped",0
"10410","509","white pine",40.1,1,"broken",0
"10411","509","white pine",56,1,"browsed",NA
"10412","509","white pine",56,1,"stripped",0
"10413","509","white pine",56,1,"broken",0
"10414","509","white pine",57,1,"browsed",NA
"10415","509","white pine",57,1,"stripped",0
"10416","509","white pine",57,1,"broken",0
"10417","511","beech",NA,1,"browsed",1
"10418","511","beech",NA,1,"stripped",0
"10419","511","beech",NA,1,"broken",0
"10420","511","red maple",NA,2,"browsed",0
"10421","511","red maple",NA,2,"stripped",0
"10422","511","red maple",NA,2,"broken",0
"10423","511","red maple",NA,1,"browsed",1
"10424","511","red maple",NA,1,"stripped",0
"10425","511","red maple",NA,1,"broken",0
"10426","511","white pine",NA,1,"browsed",0
"10427","511","white pine",NA,1,"stripped",0
"10428","511","white pine",NA,1,"broken",0
"10429","511","red oak",NA,4,"browsed",1
"10430","511","red oak",NA,4,"stripped",0
"10431","511","red oak",NA,4,"broken",0
"10432","511","beech",4.9,1,"browsed",1
"10433","511","beech",4.9,1,"stripped",0
"10434","511","beech",4.9,1,"broken",0
"10435","511","white pine",2.6,1,"browsed",NA
"10436","511","white pine",2.6,1,"stripped",0
"10437","511","white pine",2.6,1,"broken",0
"10438","511","white pine",3,1,"browsed",0
"10439","511","white pine",3,1,"stripped",0
"10440","511","white pine",3,1,"broken",0
"10441","511","white pine",3,1,"browsed",0
"10442","511","white pine",3,1,"stripped",0
"10443","511","white pine",3,1,"broken",0
"10444","511","white pine",3.5,1,"browsed",NA
"10445","511","white pine",3.5,1,"stripped",0
"10446","511","white pine",3.5,1,"broken",0
"10447","511","white pine",5,1,"browsed",NA
"10448","511","white pine",5,1,"stripped",0
"10449","511","white pine",5,1,"broken",0
"10450","513","white ash",NA,4,"browsed",0
"10451","513","white ash",NA,4,"stripped",0
"10452","513","white ash",NA,4,"broken",0
"10453","513","black cherry",NA,1,"browsed",1
"10454","513","black cherry",NA,1,"stripped",0
"10455","513","black cherry",NA,1,"broken",0
"10456","513","black cherry",NA,3,"browsed",0
"10457","513","black cherry",NA,3,"stripped",0
"10458","513","black cherry",NA,3,"broken",0
"10459","513","lonicera",NA,2,"browsed",0
"10460","513","lonicera",NA,2,"stripped",0
"10461","513","lonicera",NA,2,"broken",0
"10462","513","bittersweet",NA,10,"browsed",0
"10463","513","bittersweet",NA,10,"stripped",0
"10464","513","bittersweet",NA,10,"broken",0
"10465","513","grape",NA,2,"browsed",0
"10466","513","grape",NA,2,"stripped",0
"10467","513","grape",NA,2,"broken",0
"10468","513","winterberry",NA,1,"browsed",0
"10469","513","winterberry",NA,1,"stripped",0
"10470","513","winterberry",NA,1,"broken",0
"10471","513","winterberry",NA,1,"browsed",NA
"10472","513","winterberry",NA,1,"stripped",0
"10473","513","winterberry",NA,1,"broken",0
"10474","513","winterberry",NA,1,"browsed",1
"10475","513","winterberry",NA,1,"stripped",0
"10476","513","winterberry",NA,1,"broken",0
"10477","513","red maple",NA,1,"browsed",0
"10478","513","red maple",NA,1,"stripped",0
"10479","513","red maple",NA,1,"broken",0
"10480","513","black cherry",2.5,1,"browsed",1
"10481","513","black cherry",2.5,1,"stripped",0
"10482","513","black cherry",2.5,1,"broken",0
"10483","513","black cherry",2.6,1,"browsed",0
"10484","513","black cherry",2.6,1,"stripped",0
"10485","513","black cherry",2.6,1,"broken",0
"10486","513","black cherry",2.7,1,"browsed",0
"10487","513","black cherry",2.7,1,"stripped",0
"10488","513","black cherry",2.7,1,"broken",0
"10489","513","black cherry",2.7,1,"browsed",0
"10490","513","black cherry",2.7,1,"stripped",0
"10491","513","black cherry",2.7,1,"broken",0
"10492","513","black cherry",3.3,1,"browsed",0
"10493","513","black cherry",3.3,1,"stripped",0
"10494","513","black cherry",3.3,1,"broken",0
"10495","513","black cherry",3.6,1,"browsed",1
"10496","513","black cherry",3.6,1,"stripped",0
"10497","513","black cherry",3.6,1,"broken",0
"10498","513","black cherry",3.6,1,"browsed",0
"10499","513","black cherry",3.6,1,"stripped",0
"10500","513","black cherry",3.6,1,"broken",0
"10501","513","black cherry",4.1,1,"browsed",NA
"10502","513","black cherry",4.1,1,"stripped",0
"10503","513","black cherry",4.1,1,"broken",0
"10504","513","black cherry",4.8,1,"browsed",NA
"10505","513","black cherry",4.8,1,"stripped",0
"10506","513","black cherry",4.8,1,"broken",0
"10507","513","gray birch",2.5,1,"browsed",1
"10508","513","gray birch",2.5,1,"stripped",0
"10509","513","gray birch",2.5,1,"broken",1
"10510","513","red maple",2.9,1,"browsed",1
"10511","513","red maple",2.9,1,"stripped",0
"10512","513","red maple",2.9,1,"broken",0
"10513","513","red maple",3.3,1,"browsed",0
"10514","513","red maple",3.3,1,"stripped",0
"10515","513","red maple",3.3,1,"broken",0
"10516","513","red maple",3.3,1,"browsed",NA
"10517","513","red maple",3.3,1,"stripped",0
"10518","513","red maple",3.3,1,"broken",0
"10519","513","red maple",3.5,1,"browsed",0
"10520","513","red maple",3.5,1,"stripped",0
"10521","513","red maple",3.5,1,"broken",0
"10522","513","red maple",4.1,1,"browsed",1
"10523","513","red maple",4.1,1,"stripped",0
"10524","513","red maple",4.1,1,"broken",0
"10525","513","red maple",4.4,1,"browsed",0
"10526","513","red maple",4.4,1,"stripped",0
"10527","513","red maple",4.4,1,"broken",0
"10528","513","red oak",3.1,1,"browsed",1
"10529","513","red oak",3.1,1,"stripped",0
"10530","513","red oak",3.1,1,"broken",0
"10531","513","red oak",3.8,1,"browsed",1
"10532","513","red oak",3.8,1,"stripped",0
"10533","513","red oak",3.8,1,"broken",0
"10534","513","red oak",6.3,1,"browsed",1
"10535","513","red oak",6.3,1,"stripped",0
"10536","513","red oak",6.3,1,"broken",0
"10537","513","white ash",2.5,1,"browsed",0
"10538","513","white ash",2.5,1,"stripped",0
"10539","513","white ash",2.5,1,"broken",0
"10540","513","white ash",3,1,"browsed",0
"10541","513","white ash",3,1,"stripped",0
"10542","513","white ash",3,1,"broken",0
"10543","513","white ash",3.4,1,"browsed",NA
"10544","513","white ash",3.4,1,"stripped",0
"10545","513","white ash",3.4,1,"broken",0
"10546","513","white pine",2.5,1,"browsed",0
"10547","513","white pine",2.5,1,"stripped",0
"10548","513","white pine",2.5,1,"broken",0
"10549","513","white pine",3.1,1,"browsed",0
"10550","513","white pine",3.1,1,"stripped",0
"10551","513","white pine",3.1,1,"broken",0
"10552","513","white pine",4.2,1,"browsed",0
"10553","513","white pine",4.2,1,"stripped",0
"10554","513","white pine",4.2,1,"broken",0
"10555","513","white pine",4.3,1,"browsed",NA
"10556","513","white pine",4.3,1,"stripped",0
"10557","513","white pine",4.3,1,"broken",0
"10558","513","white pine",4.6,1,"browsed",0
"10559","513","white pine",4.6,1,"stripped",0
"10560","513","white pine",4.6,1,"broken",0
"10561","513","white pine",5.5,1,"browsed",0
"10562","513","white pine",5.5,1,"stripped",0
"10563","513","white pine",5.5,1,"broken",0
"10564","513","white pine",6.3,1,"browsed",0
"10565","513","white pine",6.3,1,"stripped",0
"10566","513","white pine",6.3,1,"broken",0
"10567","519","high bush blueberry",NA,3,"browsed",NA
"10568","519","high bush blueberry",NA,3,"stripped",0
"10569","519","high bush blueberry",NA,3,"broken",0
"10570","519","high bush blueberry",NA,1,"browsed",1
"10571","519","high bush blueberry",NA,1,"stripped",0
"10572","519","high bush blueberry",NA,1,"broken",0
"10573","519","yellow birch",NA,1,"browsed",1
"10574","519","yellow birch",NA,1,"stripped",0
"10575","519","yellow birch",NA,1,"broken",0
"10576","519","shadbush",NA,1,"browsed",0
"10577","519","shadbush",NA,1,"stripped",0
"10578","519","shadbush",NA,1,"broken",0
"10579","519","shadbush",NA,1,"browsed",NA
"10580","519","shadbush",NA,1,"stripped",0
"10581","519","shadbush",NA,1,"broken",0
"10582","519","hawthorn",NA,1,"browsed",0
"10583","519","hawthorn",NA,1,"stripped",0
"10584","519","hawthorn",NA,1,"broken",0
"10585","519","hemlock",3.7,1,"browsed",0
"10586","519","hemlock",3.7,1,"stripped",0
"10587","519","hemlock",3.7,1,"broken",0
"10588","519","hemlock",5.7,1,"browsed",0
"10589","519","hemlock",5.7,1,"stripped",0
"10590","519","hemlock",5.7,1,"broken",0
"10591","519","hemlock",12.4,1,"browsed",0
"10592","519","hemlock",12.4,1,"stripped",0
"10593","519","hemlock",12.4,1,"broken",0
"10594","519","hemlock",13.9,1,"browsed",0
"10595","519","hemlock",13.9,1,"stripped",0
"10596","519","hemlock",13.9,1,"broken",0
"10597","519","red maple",6,1,"browsed",0
"10598","519","red maple",6,1,"stripped",0
"10599","519","red maple",6,1,"broken",0
"10600","519","red maple",10.7,1,"browsed",NA
"10601","519","red maple",10.7,1,"stripped",0
"10602","519","red maple",10.7,1,"broken",0
"10603","519","red maple",32.4,1,"browsed",NA
"10604","519","red maple",32.4,1,"stripped",0
"10605","519","red maple",32.4,1,"broken",0
"10606","519","red oak",10.9,1,"browsed",0
"10607","519","red oak",10.9,1,"stripped",0
"10608","519","red oak",10.9,1,"broken",0
"10609","519","red oak",29.2,1,"browsed",NA
"10610","519","red oak",29.2,1,"stripped",0
"10611","519","red oak",29.2,1,"broken",0
"10612","519","sugar maple",6,1,"browsed",0
"10613","519","sugar maple",6,1,"stripped",0
"10614","519","sugar maple",6,1,"broken",0
"10615","519","white birch",6.5,1,"browsed",NA
"10616","519","white birch",6.5,1,"stripped",0
"10617","519","white birch",6.5,1,"broken",0
"10618","519","white pine",8.5,1,"browsed",0
"10619","519","white pine",8.5,1,"stripped",0
"10620","519","white pine",8.5,1,"broken",0
"10621","519","white pine",55.2,1,"browsed",NA
"10622","519","white pine",55.2,1,"stripped",0
"10623","519","white pine",55.2,1,"broken",0
"10624","519","yellow birch",2.5,1,"browsed",NA
"10625","519","yellow birch",2.5,1,"stripped",0
"10626","519","yellow birch",2.5,1,"broken",0
"10627","519","yellow birch",3.8,1,"browsed",NA
"10628","519","yellow birch",3.8,1,"stripped",0
"10629","519","yellow birch",3.8,1,"broken",0
"10630","519","yellow birch",5.4,1,"browsed",0
"10631","519","yellow birch",5.4,1,"stripped",0
"10632","519","yellow birch",5.4,1,"broken",0
"10633","519","yellow birch",5.5,1,"browsed",0
"10634","519","yellow birch",5.5,1,"stripped",0
"10635","519","yellow birch",5.5,1,"broken",0
"10636","519","yellow birch",9.3,1,"browsed",NA
"10637","519","yellow birch",9.3,1,"stripped",0
"10638","519","yellow birch",9.3,1,"broken",0
"10639","519","yellow birch",9.5,1,"browsed",NA
"10640","519","yellow birch",9.5,1,"stripped",0
"10641","519","yellow birch",9.5,1,"broken",0
"10642","519","yellow birch",10.5,1,"browsed",0
"10643","519","yellow birch",10.5,1,"stripped",0
"10644","519","yellow birch",10.5,1,"broken",0
"10645","519","yellow birch",14.6,1,"browsed",1
"10646","519","yellow birch",14.6,1,"stripped",0
"10647","519","yellow birch",14.6,1,"broken",0
"10648","519","yellow birch",19.9,1,"browsed",NA
"10649","519","yellow birch",19.9,1,"stripped",0
"10650","519","yellow birch",19.9,1,"broken",0
"10651","520","white ash",NA,3,"browsed",0
"10652","520","white ash",NA,3,"stripped",0
"10653","520","white ash",NA,3,"broken",0
"10654","520","lonicera",NA,1,"browsed",NA
"10655","520","lonicera",NA,1,"stripped",0
"10656","520","lonicera",NA,1,"broken",0
"10657","520","lonicera",NA,3,"browsed",0
"10658","520","lonicera",NA,3,"stripped",0
"10659","520","lonicera",NA,3,"broken",0
"10660","520","shadbush",NA,2,"browsed",NA
"10661","520","shadbush",NA,2,"stripped",0
"10662","520","shadbush",NA,2,"broken",0
"10663","520","red maple",NA,3,"browsed",0
"10664","520","red maple",NA,3,"stripped",0
"10665","520","red maple",NA,3,"broken",0
"10666","520","sugar maple",NA,3,"browsed",0
"10667","520","sugar maple",NA,3,"stripped",0
"10668","520","sugar maple",NA,3,"broken",0
"10669","520","white pine",NA,1,"browsed",0
"10670","520","white pine",NA,1,"stripped",0
"10671","520","white pine",NA,1,"broken",0
"10672","520","black cherry",NA,1,"browsed",0
"10673","520","black cherry",NA,1,"stripped",0
"10674","520","black cherry",NA,1,"broken",0
"10675","520","hawthorn",NA,1,"browsed",0
"10676","520","hawthorn",NA,1,"stripped",0
"10677","520","hawthorn",NA,1,"broken",0
"10678","520","black birch",NA,2,"browsed",0
"10679","520","black birch",NA,2,"stripped",0
"10680","520","black birch",NA,2,"broken",0
"10681","520","black cherry",16,1,"browsed",NA
"10682","520","black cherry",16,1,"stripped",0
"10683","520","black cherry",16,1,"broken",0
"10684","520","black cherry",33.8,1,"browsed",NA
"10685","520","black cherry",33.8,1,"stripped",0
"10686","520","black cherry",33.8,1,"broken",0
"10687","520","gray birch",4.9,1,"browsed",0
"10688","520","gray birch",4.9,1,"stripped",0
"10689","520","gray birch",4.9,1,"broken",0
"10690","520","paper birch",14.1,1,"browsed",NA
"10691","520","paper birch",14.1,1,"stripped",0
"10692","520","paper birch",14.1,1,"broken",0
"10693","520","quaking aspen",16.6,1,"browsed",NA
"10694","520","quaking aspen",16.6,1,"stripped",0
"10695","520","quaking aspen",16.6,1,"broken",0
"10696","520","red maple",2.8,1,"browsed",0
"10697","520","red maple",2.8,1,"stripped",0
